date,market_price,markup_path,eeg_strike_eur_mwh,eeg_strike_used
2017-05-01,,,,58.18198836539946
2017-08-01,,,,46.38126336720261
2017-11-01,,,,40.21597779874906
2018-02-01,,,,49.04926605115101
2018-05-01,,,,54.78163339623266
2018-08-01,,,,61.14684871577759
2018-10-01,,,,61.72408909488863
2019-02-01,,,,60.41094535333106
2019-05-01,,,,61.15970640086792
2019-08-01,,,,61.979268547544415
2019-09-01,,,,61.95088120973324
2019-10-01,,,,61.99803988827363
2019-12-01,,,,61.10253703487694
2020-02-01,,,,61.763773620738775
2020-03-01,,,,60.80221878224975
2020-06-01,,,,61.35732158514938
2020-07-01,,,,60.84980371630464
2020-09-01,,,,61.91446287646964
2020-10-01,,,,61.14088042135379
2020-12-01,,,,59.82482879318216
2021-02-01,,,,59.96789092932666
2021-05-01,,,,58.775423415045765
2021-09-01,,,,58.09116808491973
2022-02-01,,,,57.39408816697126
2022-05-01,,,,58.46440558037364
2022-09-01,,,,58.40856262780524
2022-12-01,,,,58.652745629155376
2023-02-01,,,,73.44257057801043
2023-05-01,,,,73.4212445680079
2023-08-01,,,,73.23959569784614
2023-11-01,,,,73.10216951872873
2024-02-01,,,,73.35302733204787
2024-05-01,,,,73.26267336173912
2024-08-01,,,,73.26267336173912
2024-11-01,,,,71.9
2025-02-01,,,,70.0
2025-05-01,,,,68.7
2025-08-01,,,,66.2
2026-01-01,44.594443155319794,1.146908561635263,51.14574865619333,51.14574865619333
2026-02-01,39.8876563183496,1.1462991523499686,45.72318662695101,45.72318662695101
2026-03-01,40.31309723395208,1.1456926694210385,46.18641998259644,46.18641998259644
2026-04-01,33.71001488980778,1.1450890987962388,38.60097057057778,38.60097057057778
2026-05-01,32.24481358096807,1.1444884264908146,36.9038159577718,36.9038159577718
2026-06-01,39.17433840003221,1.1438906385871643,44.81115896864252,44.81115896864252
2026-07-01,46.79436025343941,1.1432957212345192,53.49979185566392,53.49979185566392
2026-08-01,54.5263014655435,1.14270366064862,62.30740428630677,62.30740428630677
2026-09-01,55.389489699997256,1.1421144431113999,63.26113618293699,63.26113618293699
2026-10-01,45.62275007189419,1.141528054970665,52.07964915198214,52.07964915198214
2026-11-01,54.667081420068826,1.140944482639779,62.3721049282471,62.3721049282471
2026-12-01,55.9591260499198,1.1403637125973476,63.81375673598949,63.81375673598949
2027-01-01,47.77805957013297,1.1397857313869062,54.456750571391176,54.456750571391176
2027-02-01,42.94185981096632,1.1392105256166072,48.9198186862056,48.9198186862056
2027-03-01,43.3108854302921,1.13863808195891,49.3154235142899,49.3154235142899
2027-04-01,36.57096983074101,1.1380683871502724,41.62026465179269,41.62026465179269
2027-05-01,35.03881271384006,1.137501427990843,39.85669949709678,39.85669949709678
2027-06-01,42.00597831031092,1.136937191344156,47.758158999788435,47.758158999788435
2027-07-01,49.673480418633176,1.1363756641368254,56.44773430071187,56.44773430071187
2027-08-01,57.45570175841328,1.1358168333582441,65.25915322961667,65.25915322961667
2027-09-01,58.29254150962663,1.1352606860602803,66.1772306664161,66.1772306664161
2027-10-01,48.383173167497375,1.1347072093569794,54.90073540472643,54.90073540472643
2027-11-01,57.49946289758413,1.1341563904242644,65.21338329125793,65.21338329125793
2027-12-01,58.77885059214668,1.1336082164996384,66.63218798766212,66.63218798766212
2028-01-01,50.483959421399845,1.1330626748818902,57.20149010064011,57.20149010064011
2028-02-01,45.57389601527561,1.1325197529307984,51.61333745531383,51.61333745531383
2028-03-01,45.92782321017441,1.1319794380668406,51.98935150908643,51.98935150908643
2028-04-01,39.0985966704842,1.1314417177708993,44.2377833792842,44.2377833792842
2028-05-01,37.53493168075448,1.1309065795839746,42.448501202000216,42.448501202000216
2028-06-01,44.5619694917919,1.130374011106893,50.371692197259804,50.371692197259804
2028-07-01,52.29725774059088,1.1298440000000218,59.0877428746613,59.0877428746613
2028-08-01,60.14893487070765,1.129316533982983,67.92718665095575,67.92718665095575
2028-09-01,60.983326230568366,1.1287916008343677,68.83746644000774,68.83746644000774
2028-10-01,50.960967239780445,1.1282691883914542,57.49768914727057,57.49768914727057
2028-11-01,60.16270345518876,1.1277492845499255,67.84844577817846,67.84844577817846
2028-12-01,61.44697960060353,1.1272318772635892,69.26499416736578,69.26499416736578
2029-01-01,53.0592478400047,1.1267169545440978,59.7827541366906,59.7827541366906
2029-02-01,48.09220476406074,1.1262045044606714,54.16165763473017,54.16165763473017
2029-03-01,48.44386627275534,1.1256945151398214,54.532994555407676,54.532994555407676
2029-04-01,41.53957899681996,1.125186974765075,46.7397932244467,46.7397932244467
2029-05-01,39.955277520734455,1.1246818715767015,44.93697630138614,44.93697630138614
2029-06-01,47.04955840776592,1.12417919387144,52.89213464284953,52.89213464284953
2029-07-01,54.85945373180962,1.1236789300022285,61.6444122698666,61.6444122698666
2029-08-01,62.7870634303689,1.1231810683779329,70.52124098403478,70.52124098403478
2029-09-01,63.62645827259104,1.1226855974630798,71.43250832022359,71.43250832022359
2029-10-01,53.499584625872416,1.1221925057775886,60.03683292936792,60.03683292936792
2029-11-01,62.79157282696548,1.1217017818965052,70.43341912809134,70.43341912809134
2029-12-01,64.08625073875174,1.121213414449738,71.85436401007789,71.85436401007789
2030-01-01,55.611587660874505,1.1207273921217937,62.32542961092441,62.32542961092441
2030-02-01,50.59244158904281,1.120243703651516,56.675864142482304,56.675864142482304
2030-03-01,50.94582749874303,1.1197623378318238,57.04721890276931,57.04721890276931
2030-04-01,43.97040779476527,1.1192832835094517,49.215342413774465,49.215342413774465
2030-05-01,42.36871976466685,1.1188065295846923,47.402400322853275,47.402400322853275
2030-06-01,49.5330088476656,1.1183320650111384,55.39435207082486,55.39435207082486
2030-07-01,57.42015543615912,1.1178598787954268,64.18768799627941,64.18768799627941
2030-08-01,65.42624345391704,1.1173899599969843,73.10662755572531,73.10662755572531
2030-09-01,66.27300106892642,1.1169222977277735,74.02179263122049,74.02179263122049
2030-10-01,56.043534108496544,1.1164568811520414,62.570189299510105,62.570189299510105
2030-11-01,65.4278972243822,1.1159936994860673,73.0171210730325,73.0171210730325
2030-12-01,66.73476842458899,1.115532741997914,74.44481920727756,74.44481920727756
2031-01-01,58.174416030150326,1.1150739980071775,64.86877866447256,64.86877866447256
2031-02-01,53.104327635604335,1.114617456884742,59.19101061877143,59.19101061877143
2031-03-01,53.46069420035994,1.1141631080525316,59.56393320891898,59.56393320891898
2031-04-01,46.41487532724648,1.1137109409832655,51.69275447632863,51.69275447632863
2031-05-01,44.79669398114041,1.113260945200215,49.87040988328915,49.87040988328915
2031-06-01,52.03233747031638,1.1128131102769598,57.90226729532317,57.90226729532317
2031-07-01,59.99809387246307,1.1123674258371472,66.73992523604727,66.73992523604727
2031-08-01,68.08399652588372,1.1119238815542511,75.70422168878677,75.70422168878677
2031-09-01,68.93890343689054,1.1114824671513328,76.62438247474259,76.62438247474259
2031-10-01,58.60673297125959,1.111043172400803,65.114610524435,65.114610524435
2031-11-01,68.08477150970634,1.110605987124185,75.61535487066199,75.61535487066199
2031-12-01,69.40447885444422,1.1101709011918786,77.05083283659101,77.05083283659101
2032-01-01,60.75823197554888,1.1097379045229254,67.42571303506342,67.42571303506342
2032-02-01,55.63721094344635,1.1093069870847758,61.718746841474584,61.718746841474584
2032-03-01,55.99697042740411,1.1088781388930553,62.093816351189325,62.093816351189325
2032-04-01,48.88049429607648,1.1084513500113344,54.1816498917073,54.1816498917073
2032-05-01,47.24598408552714,1.108026610550898,52.34980760842831,52.34980760842831
2032-06-01,54.55389496907984,1.1076039106705158,60.42410741006141,60.42410741006141
2032-07-01,62.599228176701786,1.1071832405762148,69.30881631025058,69.30881631025058
2032-08-01,70.76591385385802,1.1067645905210521,78.32120766931322,78.32120766931322
2032-09-01,71.62927159807685,1.10634795080489,79.24689785017922,79.24689785017922
2032-10-01,61.193653242804544,1.1059333117741688,67.67609959037493,67.67609959037493
2032-11-01,70.76642024969038,1.1055206638216863,78.23373989072213,78.23373989072213
2032-12-01,72.09925288715021,1.1051099973863732,79.67760516967803,79.67760516967803
2033-01-01,63.36645373628602,1.1047013029530717,70.00100400599071,70.00100400599071
2033-02-01,58.19415096456606,1.1042945710523155,64.26348497716917,64.26348497716917
2033-03-01,58.55745534354651,1.1038897922601105,64.64097721446825,64.64097721446825
2033-04-01,51.369753009473925,1.1034869571977162,56.68585244042261,56.68585244042261
2033-05-01,49.71885231054458,1.103086056531428,54.8441727305071,54.8441727305071
2033-06-01,57.09981482116547,1.1026870809723615,62.96322812921333,62.96322812921333
2033-07-01,65.22557643528586,1.1022900212762374,71.8975020366061,71.8975020366061
2033-08-01,73.4739055114834,1.1018948682431666,80.96051943288687,80.96051943288687
2033-09-01,74.34586651337332,1.101501612717438,81.89209186335609,81.89209186335609
2033-10-01,63.8058530285486,1.1011102455873052,70.25727849817265,70.25727849817265
2033-11-01,73.47433168172603,1.1007207577847764,80.87472204643947,80.87472204643947
2033-12-01,74.82047049100709,1.1003331402854037,82.3274432530012,82.3274432530012
2034-01-01,66.00031563161656,1.0999473841080745,72.59687452930389,72.59687452930389
2034-02-01,60.776267755249705,1.0995634803148024,66.82736449350668,66.82736449350668
2034-03-01,61.14318891265594,1.0991814200105219,67.20745721298475,67.20745721298475
2034-04-01,53.88359059186001,1.0988011943428804,59.207353697818576,59.207353697818576
2034-05-01,52.216166877849616,1.098422794502034,57.35542794015212,57.35542794015212
2034-06-01,59.67093053155702,1.0980462117204433,65.52143922000992,65.52143922000992
2034-07-01,67.87794206874867,1.0976714372726706,74.50767822971441,74.50767822971441
2034-08-01,76.20874719567752,1.0972984624751767,83.62374112497638,83.62374112497638
2034-09-01,77.0894184496504,1.0969272786861213,84.56148599547068,84.56148599547068
2034-10-01,66.4439928096333,1.0965578773051612,72.85968371501089,72.85968371501089
2034-11-01,76.20915130374135,1.0961902497732514,83.53972860265574,83.53972860265574
2034-12-01,77.56874466330521,1.0958243875724476,85.00172211543,85.00172211543
2035-01-01,68.66037970070784,1.095460282225708,75.21471892466168,75.21471892466168
2035-02-01,63.38408453172809,1.0950979252966977,69.41177946752595,69.41177946752595
2035-03-01,63.754669880547,1.094737308389592,69.79461570229701,69.79461570229701
2035-04-01,56.42246972366303,1.0943784231488827,61.747533446347916,61.747533446347916
2035-05-01,54.73836744903937,1.0940212612591849,59.88493779586676,59.88493779586676
2035-06-01,62.26767612138377,1.0936658144450433,68.10002871889336,68.10002871889336
2035-07-01,70.55675539954859,1.0933120744707412,77.14055261380514,77.14055261380514
2035-08-01,78.97086634317583,1.0929600331401093,86.31200069554059,86.31200069554059
2035-09-01,79.86034142144422,1.0926096822963358,87.25618226856108,87.25618226856108
2035-10-01,69.10845781505611,1.0922610138217783,75.48447419673279,75.48447419673279
2035-11-01,78.97126636768934,1.0919140196377741,86.22983289542903,86.22983289542903
2035-12-01,80.34445355042078,1.0915686917044543,87.70149004774211,87.70149004774211
2036-01-01,71.34700229789246,1.0912250220205568,77.85563415361841,77.85563415361841
2036-02-01,66.01794207418999,1.0908830026232417,72.01785087689962,72.01785087689962
2036-03-01,66.3922317270688,1.0905426255879058,72.40355870627828,72.40355870627828
2036-04-01,58.98670776217796,1.0902038830279999,64.30753784936427,64.30753784936427
2036-05-01,57.28576313040668,1.0898667670948452,62.4338494634974,62.4338494634974
2036-06-01,64.8903640814836,1.0895312699774524,70.70008078699809,70.70008078699809
2036-07-01,73.2623334195938,1.0891973839023399,79.79714189920253,79.79714189920253
2036-08-01,81.76058478297745,1.088865101133354,89.02624741843891,89.02624741843891
2036-09-01,82.65895372059816,1.08853441397149,89.97711574774785,89.97711574774785
2036-10-01,71.79955013309637,1.0882053147547133,78.13265205183295,78.13265205183295
2036-11-01,81.76098630014172,1.0878777958577819,88.94596156335648,88.94596156335648
2036-12-01,83.14790470333486,1.0875518496920697,90.42765755813177,90.42765755813177
2037-01-01,74.06047812337567,1.0872274687053916,80.52058616118876,80.52058616118876
2037-02-01,68.67812664835361,1.086904645381827,74.64657489021698,74.64657489021698
2037-03-01,69.05615871954478,1.0865833722415466,75.03527381553045,75.03527381553045
2037-04-01,61.576578957464,1.0862636418406393,66.88839891042252,66.88839891042252
2037-05-01,59.85862446752458,1.085945446770939,65.00320069047984,65.00320069047984
2037-06-01,67.5392711787328,1.0856287796598532,73.32257654888359,73.32257654888359
2037-07-01,75.99495998404115,1.0853136331701925,82.47836612290308,82.47836612290308
2037-08-01,84.57819364819437,1.085,91.7673401082909,91.7673401082909
2037-09-01,85.4855460000602,1.084687872882383,92.7251350529944,92.7251350529944
2037-10-01,74.51754802327457,1.0843772445853437,80.8051333987345,80.8051333987345
2037-11-01,84.57859840658534,1.0840681079116121,91.68896114444307,91.68896114444307
2037-12-01,85.97938579277292,1.0837604556984795,93.18105832745094,93.18105832745094
2038-01-01,76.80108469550021,1.0834542808176315,83.21046398477718,83.21046398477718
2038-02-01,71.36490950539496,1.0831495761749843,77.29887148453466,77.29887148453466
2038-03-01,71.74672174970044,1.0828463347105193,77.69067467415861,77.69067467415861
2038-04-01,64.1923460179193,1.0825445493981194,69.49107429477662,69.49107429477662
2038-05-01,62.45721185596574,1.0822442132454073,67.59395610656136,67.59395610656136
2038-06-01,70.214664957318,1.0819453192935822,75.96842809633732,75.96842809633732
2038-07-01,78.75491058086925,1.0816478606172595,85.18508054290079,85.18508054290079
2038-08-01,87.42397651596599,1.0813518303243101,94.53607701976934,94.53607701976934
2038-09-01,88.34040230643274,1.0810572215557,95.50102986850492,95.50102986850492
2038-10-01,77.26272424080327,1.0807640274853325,83.50277302497916,83.50277302497916
2038-11-01,87.42438508306878,1.0804722413198895,94.45962129671645,94.45962129671645
2038-12-01,88.83918028107018,1.0801818562986738,95.96247066805893,95.96247066805893
2039-01-01,79.56909609519778,1.0798928656934532,85.92609920288089,85.92609920288089
2039-02-01,74.07855909136009,1.0796052628083035,79.97560225628825,79.97560225628825
2039-03-01,74.46418941255416,1.079319040979455,80.37061750407045,80.37061750407045
2039-04-01,66.83426987034437,1.0790341935751362,72.11646249273007,72.11646249273007
2039-05-01,65.08178432753851,1.0787507139954216,70.2070213114282,70.2070213114282
2039-06-01,72.91681193614801,1.0784685956720779,78.63849176966255,78.63849176966255
2039-07-01,81.54245999438939,1.0781878320684126,87.91808816287596,87.91808816287596
2039-08-01,90.29821656855955,1.077908416679122,97.33320765036449,97.33320765036449
2039-09-01,91.22380659072292,1.0776303430301402,98.3055419888759,98.3055419888759
2039-10-01,80.03535171077118,1.0773536046784897,86.22637466731007,86.22637466731007
2039-11-01,90.29862914760832,1.0770781952121322,97.25868451243561,97.25868451243561
2039-12-01,91.72757227843869,1.0768041082498192,98.77262666920501,98.77262666920501
2040-01-01,82.36478722674906,1.076531337440945,88.66827455125103,88.66827455125103
2040-02-01,76.81934483378916,1.0762598764653992,82.67757858096682,82.67757858096682
2040-03-01,77.20883144413546,1.0759897190334202,83.07590885247402,83.07590885247402
2040-04-01,69.50261269011042,1.0757208588854497,74.76541021778834,74.76541021778834
2040-05-01,67.73260227976863,1.0754532897919873,72.84324994794943,72.84324994794943
2040-06-01,75.64598015713221,1.0751870055534465,81.33357488730242,81.33357488730242
2040-07-01,84.35788468930582,1.0749220000000108,90.67814612599891,90.67814612599891
2040-08-01,93.20119882295931,1.0746582669914915,100.15943880861089,100.15943880861089
2040-09-01,94.1360447372548,1.0743958004171839,101.1393711335907,101.1393711335907
2040-10-01,82.83570529811294,1.0741345941957272,88.97669669530539,88.97669669530539
2040-11-01,93.20161550504316,1.0738746422749628,100.08685150992684,100.08685150992684
2040-12-01,94.64484806127126,1.0736159386317947,101.61221738796534,101.61221738796534
2041-01-01,85.1884351516693,1.0733584772720488,91.43772903558443,91.43772903558443
2041-02-01,79.58753832889005,1.0731022522303357,85.40556663020008,85.40556663020008
2041-03-01,79.98091980100014,1.0728472575699106,85.80731046642197,85.80731046642197
2041-04-01,72.19763885437624,1.0725934873825376,77.43871723960041,77.43871723960041
2041-05-01,70.40992833619299,1.0723409357883507,75.5034484408239,75.5034484408239
2041-06-01,78.40243999006759,1.07208959693572,84.05444028772854,84.05444028772854
2041-07-01,87.20146356550998,1.0718394650011143,93.46597005537038,93.46597005537038
2041-08-01,96.13321083856891,1.0715905341889664,103.0154387558026,103.0154387558026
2041-09-01,97.0774052095104,1.07134279873154,104.00317899075266,104.00317899075266
2041-10-01,85.66406237277067,1.0710962528887944,91.75445621470664,91.75445621470664
2041-11-01,96.13363168045043,1.0708508909482526,102.94478513510151,102.94478513510151
2041-12-01,97.59129656041682,1.070606707224869,104.48189666435354,104.48189666435354
2042-01-01,88.0403195194366,1.0703636960608969,94.23516180320648,94.23516180320648
2042-02-01,82.3834137266116,1.070121851825758,88.16029125684918,88.16029125684918
2042-03-01,82.78072901210379,1.069881168915912,88.56554311918096,88.56554311918096
2042-04-01,74.91961525445168,1.0696416417547259,80.13714026040411,80.13714026040411
2042-05-01,73.1140276299339,1.0694032647923462,78.18837984956912,78.18837984956912
2042-06-01,81.18646439964851,1.0691660325055692,86.80181003532684,86.80181003532684
2042-07-01,90.0734782102125,1.0689299393977134,96.28223760458371,96.28223760458371
2042-08-01,99.09454295540507,1.0686949799984922,105.90184060168635,105.90184060168635
2042-09-01,100.0481792692861,1.0684611488638869,106.89759256380154,106.89759256380154
2042-10-01,88.52070300318843,1.0682284405760207,94.56033252778906,94.56033252778906
2042-11-01,99.09496800353828,1.0679968497430337,105.83311365316561,105.83311365316561
2042-12-01,100.5672095317405,1.0677663709989569,107.38228436319827,107.38228436319827
2043-01-01,90.9207227196465,1.0675369990035888,97.06123547936885,97.06123547936885
2043-02-01,85.20724786833222,1.067308728442371,90.9424393764236,90.9424393764236
2043-03-01,85.60853630626599,1.0670815540262657,91.3512899596043,91.3512899596043
2043-04-01,77.66881141055563,1.0668554704916327,82.86139633993422,82.86139633993422
2043-05-01,75.84516790943604,1.0666304726001075,80.89876729167626,80.89876729167626
2043-06-01,83.9983290466327,1.06640655513848,89.5763687160081,89.5763687160081
2043-07-01,92.97421299510636,1.0661837129185736,99.12759161680479,99.12759161680479
2043-08-01,102.0854883875678,1.0659619407771255,108.81924532679248,108.81924532679248
2043-09-01,103.0486610643494,1.0657412335756664,109.82320716104047,109.82320716104047
2043-10-01,91.4059100352859,1.0655215862004015,97.39497024888902,97.39497024888902
2043-11-01,102.0859176855132,1.0653029935620926,108.75243371091058,108.75243371091058
2043-12-01,103.57288162882418,1.0650854505959393,110.31396929915608,110.31396929915608
2044-01-01,93.82992994839128,1.0648689522614627,99.91657919490987,99.91657919490987
2044-02-01,88.05932034839117,1.064653493542388,93.75266304788295,93.75266304788295
2044-03-01,88.4646216705761,1.0644390694465276,94.16519956996713,94.16519956996713
2044-04-01,80.44549952576034,1.0642256750056673,85.6121660339704,85.6121660339704
2044-05-01,78.6036195895199,1.064013305275449,83.6352970860591,83.6352970860591
2044-06-01,86.83831233802204,1.0638019553352578,92.37876646320169,92.37876646320169
2044-07-01,95.90395512592022,1.0635916202881073,102.00264302441542,102.00264302441542
2044-08-01,105.10634327224908,1.063382295260526,111.76822455528497,111.76822455528497
2044-09-01,106.07914767572493,1.063173975402445,112.7805891417035,112.7805891417035
2044-10-01,94.31996913627626,1.0629666558870845,100.2589821761606,100.2589821761606
2044-11-01,105.10677686296742,1.0627603319108432,111.7033130649662,111.7033130649662
2044-12-01,106.60861044565728,1.0625549986931866,113.27751193276781,113.27751193276781
2045-01-01,96.76822924835352,1.062350651476536,102.80179138421914,102.80179138421914
2045-02-01,90.93991355229906,1.0621472855261578,96.5915823255579,96.5915823255579
2045-03-01,91.34926788766712,1.0619448961300553,97.00788879852526,97.00788879852526
2045-04-01,83.24995452135676,1.0617434785988582,88.39009630670206,88.39009630670206
2045-05-01,81.38965578572021,1.061543028265714,86.39862167227751,86.39862167227751
2045-06-01,89.70669546168648,1.0613435404861808,95.20962176662194,95.20962176662194
2045-07-01,98.86299467744556,1.0611450106381186,104.90797353871423,104.90797353871423
2045-08-01,108.15740670521978,1.0609474341215834,114.74932312514747,114.74932312514747
2045-09-01,109.13993915270812,1.060750806358719,115.77027846217666,115.77027846217666
2045-10-01,97.26316882783568,1.0605551227936527,103.15295195950505,103.15295195950505
2045-11-01,108.1578446317818,1.0603603788923883,114.68629311394022,114.68629311394022
2045-12-01,109.67469655028236,1.0601665701427019,116.27344687315447,116.27344687315447
